run_id,episode,reward,epsilon,alpha,gamma
c35f1a72-de64-436f-bd0d-db8ede14549f,36,572,0.8307187014821328,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,37,731,0.8265651079747222,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,38,628,0.8224322824348486,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,39,618,0.8183201210226743,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,40,772,0.8142285204175609,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,41,808,0.810157377815473,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,42,476,0.8061065909263957,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,43,868,0.8020760579717637,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,44,731,0.798065677681905,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,45,759,0.7940753492934954,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,46,620,0.7901049725470279,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,47,784,0.7861544476842928,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,48,652,0.7822236754458713,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,49,926,0.778312557068642,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,50,686,0.7744209942832988,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,51,757,0.7705488893118823,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,52,875,0.7666961448653229,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,53,781,0.7628626641409962,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,54,729,0.7590483508202912,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,55,745,0.7552531090661897,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,56,704,0.7514768435208588,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,57,587,0.7477194593032545,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,58,669,0.7439808620067382,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,59,718,0.7402609576967045,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,60,720,0.736559652908221,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,61,862,0.7328768546436799,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,62,889,0.7292124703704616,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,63,777,0.7255664080186093,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,64,772,0.7219385759785162,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,65,636,0.7183288830986236,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,66,770,0.7147372386831305,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,67,779,0.7111635524897149,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,68,769,0.7076077347272662,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,69,723,0.7040696960536299,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,70,811,0.7005493475733617,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,71,627,0.697046600835495,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,72,713,0.6935613678313175,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,73,700,0.6900935609921609,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,74,683,0.6866430931872001,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,75,707,0.6832098777212641,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,76,713,0.6797938283326578,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,77,754,0.6763948591909945,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,78,770,0.6730128848950395,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,79,822,0.6696478204705644,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,80,883,0.6662995813682115,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,81,693,0.6629680834613705,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,82,745,0.6596532430440636,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,83,837,0.6563549768288433,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,84,718,0.653073201944699,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,85,711,0.6498078359349755,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,86,600,0.6465587967553006,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,87,730,0.6433260027715241,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,88,862,0.6401093727576664,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,89,783,0.6369088258938781,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,90,639,0.6337242817644086,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,91,859,0.6305556603555866,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,92,934,0.6274028820538087,0.1,0.95
